source,target,regex,code
/best-selling-crime-mystery-science-fiction-novels-in-2025/,,0,410
/best-selling-classic-science-fiction-novels-in-2025/,,0,410
/best-selling-lgbtq-fiction-novels-in-2025/,/blog/,0,301
/best-selling-genetic-engineering-science-fiction-novels-in-2025/,,0,410
/best-selling-galactic-empire-science-fiction-novels-in-2025/,,0,410
/best-selling-science-fiction-novels-in-2025/,,0,410
/best-selling-pyschological-thriller-novels-in-2025/,/blog/,0,301
/best-selling-technothriller-novels-in-2025-2/,/blog/,0,301
/best-selling-terrorism-thriller-novels-in-2025/,/blog/,0,301
/best-selling-organized-crime-thriller-novels-in-2025/,/blog/,0,301
/best-selling-domestic-thriller-novels-in-2025/,/blog/,0,301
/best-selling-murder-thriller-novels-in-2025/,/blog/,0,301
/best-selling-kidnapping-crime-thriller-novels-in-2025/,/blog/,0,301
/best-selling-financial-thriller-novels-2025/,/blog/,0,301
/best-selling-hard-sci-fi-novels-in-2025/,,0,410
/best-selling-epic-fantasy-novels-in-2025/,,0,410
/top-best-selling-dark-fantasy-novels/,,0,410
/best-selling-cozy-mystery-novels-in-2025/,/blog/,0,301
/best-selling-vigilante-justice-crime-thrillers-in-2025/,/blog/,0,301
/best-selling-crime-thrillers-2025/,/blog/,0,301
/phillip-strang-australian-crime-thriller-series/,/blog/,0,301
/island-shadows-an-australian-crime-thriller/,/blog/,0,301
/pinchgut-sydney-harbour-cold-case-thriller-review-2/,/blog/,0,301
/dark-streets-australian-crime-thriller-natalie-campbell-2/,/blog/,0,301
/best-australian-crime-thrillers-2025/,/blog/,0,301
/best-contemporary-romance-novels/,,0,410
/top-paranormal-romance-novels-2/,,0,410
/best-historical-romance-novels/,,0,410
/best-psychological-thrillers/,/blog/,0,301
/best-cozy-mystery-novels-2/,/blog/,0,301
/best-urban-fantasy-novels/,,0,410
/best-epic-fantasy-novels/,,0,410
/best-dark-fantasy-novels-3/,,0,410
/best-space-opera-novels-2/,,0,410
/gothic-horror-novels-2000s-2/,,0,410
/best-coming-of-age-novels/,/blog/,0,301
/best-courtroom-drama-novels-old/,/blog/,0,301
/best-mob-novels-2003-2023/,/blog/,0,301
/best-psychological-thriller-novels-unforgettable-mind-games-that-keep-you-guessing/,/blog/,0,301
/best-cozy-mystery-novels/,/blog/,0,301
/best-dark-fantasy-novels/,,0,410
/best-urban-fantasy-novels-a-magical-journey-through-modern-cityscapes/,,0,410
/best-cyberpunk-novels/,,0,410
/best-space-opera-novels/,,0,410
/urban-settings-evolution-in-crime-fiction/,/crime-fiction-writing/,0,301
/remote-settings-in-modern-crime-fiction/,/crime-fiction-writing/,0,301
/thriller-settings-international-vs-domestic/,/crime-fiction-writing/,0,301
/police-procedural-settings/,/crime-fiction-writing/,0,301
/cosy-mystery-settings/,/crime-fiction-writing/,0,301
/noir-settings-urban-vs-natural/,/crime-fiction-writing/,0,301
/coastal-vs-inland-crime-settings/,/crime-fiction-writing/,0,301
/urban-vs-rural-crime-fiction-settings/,/crime-fiction-writing/,0,301
/australian-vs-scottish-crime-settings/,/crime-fiction-writing/,0,301
/outback-noir-vs-highland-noir/,/crime-fiction-writing/,0,301
/symbolic-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/contrast-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/atmospheric-noir-setting-for-mood/,/crime-fiction-writing/,0,301
/gothic-settings-in-modern-crime-fiction/,,0,410
/creating-sense-of-place-in-crime-fiction/,/crime-fiction-writing/,0,301
/series-settings-location-continuity/,/crime-fiction-writing/,0,301
/multiple-locations-in-crime-fiction/,/crime-fiction-writing/,0,301
/chase-sequences-using-geography/,/crime-fiction-writing/,0,301
/locked-room-mystery-settings/,/crime-fiction-writing/,0,301
/setting-as-antagonist-in-crime-fiction/,/crime-fiction-writing/,0,301
/avoiding-setting-clichs/,/crime-fiction-writing/,0,301
/cultural-authenticity-in-location-based-crime/,/crime-fiction-writing/,0,301
/local-dialect-in-regional-crime-fiction/,/crime-fiction-writing/,0,301
/writing-settings-you-havent-visited/,/crime-fiction-writing/,0,301
/researching-crime-fiction-settings/,/crime-fiction-writing/,0,301
/wine-country-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/mining-towns-in-crime-fiction/,/crime-fiction-writing/,0,301
/national-parks-in-crime-fiction/,/crime-fiction-writing/,0,301
/agricultural-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/gentrification-in-crime-fiction/,/crime-fiction-writing/,0,301
/industrial-areas-in-crime-fiction/,/crime-fiction-writing/,0,301
/historic-districts-in-crime-fiction/,/crime-fiction-writing/,0,301
/waterfront-districts-in-crime-fiction/,/crime-fiction-writing/,0,301
/fishing-communities-in-crime-fiction/,/crime-fiction-writing/,0,301
/tourist-destinations-in-crime-fiction/,/crime-fiction-writing/,0,301
/isolated-communities-in-crime-fiction/,/crime-fiction-writing/,0,301
/writing-small-town-crime-fiction-2/,/crime-fiction-writing/,0,301
/water-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/desert-landscapes-in-crime-fiction/,/crime-fiction-writing/,0,301
/forest-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/mountains-in-crime-fiction/,/crime-fiction-writing/,0,301
/climate-as-character-in-crime-fiction/,/crime-fiction-writing/,0,301
/extreme-weather-in-mystery-writing/,/crime-fiction-writing/,0,301
/seasonal-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/using-weather-in-crime-fiction/,/crime-fiction-writing/,0,301
/irish-crime-settings/,/crime-fiction-writing/,0,301
/canadian-crime-fiction-settings/,/crime-fiction-writing/,0,301
/new-zealand-crime-settings/,/crime-fiction-writing/,0,301
/welsh-crime-fiction-settings/,/crime-fiction-writing/,0,301
/lake-district-crime-fiction/,/crime-fiction-writing/,0,301
/yorkshire-crime-settings/,/crime-fiction-writing/,0,301
/cornwall-crime-fiction-coastal-mystery-settings/,/crime-fiction-writing/,0,301
/hebrides-crime-fiction-remote-islands/,/crime-fiction-writing/,0,301
/scottish-loch-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/glasgow-noir-urban-scottish-crime/,/crime-fiction-writing/,0,301
/scottish-crime-fiction-settings-beyond-edinburgh/,/crime-fiction-writing/,0,301
/australian-capital-crime-fiction/,/crime-fiction-writing/,0,301
/australian-rural-crime-settings/,/crime-fiction-writing/,0,301
/coastal-australia-crime-fiction/,/crime-fiction-writing/,0,301
/australian-crime-fiction-settings-regional-diversity/,/crime-fiction-writing/,0,301
/inner-city-vs-suburbs-in-crime-fiction/,/crime-fiction-writing/,0,301
/metropolitan-police-procedurals/,/crime-fiction-writing/,0,301
/urban-crime-settings-city-structure/,/crime-fiction-writing/,0,301
/village-crime-fiction-closed-communities/,/crime-fiction-writing/,0,301
/countryside-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/rural-crime-fiction-small-town-secrets/,/crime-fiction-writing/,0,301
/harbor-settings-in-crime-fiction/,/crime-fiction-writing/,0,301
/seaside-towns-in-crime-fiction/,/crime-fiction-writing/,0,301
/coastal-crime-fiction-beaches-and-maritime-mystery/,/crime-fiction-writing/,0,301
/remote-island-settings-weather-and-access/,/crime-fiction-writing/,0,301
/island-communities-in-mystery-fiction/,/crime-fiction-writing/,0,301
/writing-island-set-crime-fiction/,/crime-fiction-writing/,0,301
/crime-fiction-taboos/,/crime-fiction-writing/,0,301
/classic-crime-fiction-canon/,/crime-fiction-writing/,0,301
/crime-short-stories-craft/,/crime-fiction-writing/,0,301
/crime-fiction-anthologies/,/crime-fiction-writing/,0,301
/crime-fiction-versus-literary-fiction/,/crime-fiction-writing/,0,301
/crime-fiction-translation/,/crime-fiction-writing/,0,301
/crime-fiction-social-commentary/,/crime-fiction-writing/,0,301
/crime-fiction-current-events/,/crime-fiction-writing/,0,301
/state-of-crime-fiction-2026/,/crime-fiction-writing/,0,301
/why-readers-love-crime-fiction/,/crime-fiction-writing/,0,301
/atmosphere-crime-fiction/,/crime-fiction-writing/,0,301
/tone-crime-fiction/,/crime-fiction-writing/,0,301
/voice-crime-fiction/,/crime-fiction-writing/,0,301
/irony-crime-fiction/,/crime-fiction-writing/,0,301
/symbolism-crime-fiction/,/crime-fiction-writing/,0,301
/theme-crime-fiction/,/crime-fiction-writing/,0,301
/legal-thriller-conventions/,/crime-fiction-writing/,0,301
/domestic-thriller-conventions/,/crime-fiction-writing/,0,301
/tartan-noir-craft/,/crime-fiction-writing/,0,301
/scandi-noir-conventions/,/crime-fiction-writing/,0,301
/hardboiled-tradition-crime-fiction/,/crime-fiction-writing/,0,301
/golden-age-mystery-craft/,/crime-fiction-writing/,0,301
/noir-reader-contract/,/crime-fiction-writing/,0,301
/cosy-mystery-reader-contract/,/crime-fiction-writing/,0,301
/scaling-crime-fiction-series/,/crime-fiction-writing/,0,301
/crime-fiction-second-career/,/crime-fiction-writing/,0,301
/film-tv-options-crime-fiction/,/crime-fiction-writing/,0,301
/foreign-rights-crime-fiction/,/crime-fiction-writing/,0,301
/goodreads-strategy-crime-fiction/,/crime-fiction-writing/,0,301
/social-media-crime-fiction-authors/,/crime-fiction-writing/,0,301
/podcasting-crime-fiction-authors/,/crime-fiction-writing/,0,301
/being-interviewed-crime-fiction-authors/,/crime-fiction-writing/,0,301
/speaking-crime-fiction-festivals/,/crime-fiction-writing/,0,301
/crime-fiction-book-clubs/,/crime-fiction-writing/,0,301
/collaborating-crime-writers/,/crime-fiction-writing/,0,301
/pen-name-crime-fiction-writers/,/crime-fiction-writing/,0,301
/relaunching-old-crime-fiction-titles/,/crime-fiction-writing/,0,301
/launching-new-crime-fiction-series/,/crime-fiction-writing/,0,301
/writing-speed-versus-depth-crime-fiction/,/crime-fiction-writing/,0,301
/writing-tools-crime-novelists/,/crime-fiction-writing/,0,301
/writing-series-bible-crime-fiction/,/crime-fiction-writing/,0,301
/scene-cards-crime-fiction/,/crime-fiction-writing/,0,301
/discovery-writing-crime-fiction/,/crime-fiction-writing/,0,301
/writing-from-outline-crime-fiction/,/crime-fiction-writing/,0,301
/writing-third-draft-crime-novel/,/crime-fiction-writing/,0,301
/writing-second-draft-crime-novel/,/crime-fiction-writing/,0,301
/writing-first-draft-crime-novel/,/crime-fiction-writing/,0,301
/researching-intelligence-agencies-fiction/,/crime-fiction-writing/,0,301
/researching-financial-crime-fiction/,/crime-fiction-writing/,0,301
/researching-poisons-crime-fiction/,/crime-fiction-writing/,0,301
/researching-firearms-crime-fiction/,/crime-fiction-writing/,0,301
/researching-surveillance-technology-fiction/,/crime-fiction-writing/,0,301
/researching-prison-life-fiction/,/crime-fiction-writing/,0,301
/researching-courtroom-procedure-fiction/,/crime-fiction-writing/,0,301
/researching-drug-trafficking-fiction/,/crime-fiction-writing/,0,301
/researching-cybercrime-fiction/,/crime-fiction-writing/,0,301
/researching-organised-crime-fiction/,/crime-fiction-writing/,0,301
/trigger-warnings-crime-fiction/,/crime-fiction-writing/,0,301
/writing-audiobook-listener-crime-fiction/,/crime-fiction-writing/,0,301
/writing-binge-reader-crime-fiction/,/crime-fiction-writing/,0,301
/breaking-fourth-wall-crime-fiction/,/crime-fiction-writing/,0,301
/implied-reader-crime-fiction/,/crime-fiction-writing/,0,301
/managing-reader-expectations-crime-series/,/crime-fiction-writing/,0,301
/last-line-crime-fiction/,/crime-fiction-writing/,0,301
/hook-sentence-crime-fiction/,/crime-fiction-writing/,0,301
/scene-transitions-crime-fiction/,/crime-fiction-writing/,0,301
/chapter-breaks-crime-fiction/,/crime-fiction-writing/,0,301
/final-book-crime-series/,/crime-fiction-writing/,0,301
/rebooting-crime-series/,/crime-fiction-writing/,0,301
/novella-crime-fiction-series/,/crime-fiction-writing/,0,301
/prequel-crime-fiction/,/crime-fiction-writing/,0,301
/crossover-novels-crime-fiction/,/crime-fiction-writing/,0,301
/retconning-crime-fiction/,/crime-fiction-writing/,0,301
/aging-series-detective/,/crime-fiction-writing/,0,301
/continuity-long-crime-series/,/crime-fiction-writing/,0,301
/spinning-off-characters-crime-fiction/,/crime-fiction-writing/,0,301
/reviving-stalled-crime-series/,/crime-fiction-writing/,0,301
/ending-crime-series/,/crime-fiction-writing/,0,301
/planning-crime-series/,/crime-fiction-writing/,0,301
/future-set-crime-fiction/,/crime-fiction-writing/,0,301
/contemporary-crime-fiction-craft/,/crime-fiction-writing/,0,301
/historical-crime-fiction-settings/,/crime-fiction-writing/,0,301
/writing-travelling-investigation-crime-fiction/,/crime-fiction-writing/,0,301
/writing-closed-environment-crime-fiction/,/crime-fiction-writing/,0,301
/writing-city-fabric-crime-fiction/,/crime-fiction-writing/,0,301
/writing-small-town-crime-fiction/,/crime-fiction-writing/,0,301
/writing-weather-crime-fiction/,/crime-fiction-writing/,0,301
/writing-desert-crime-fiction/,/crime-fiction-writing/,0,301
/writing-coastal-crime-fiction/,/crime-fiction-writing/,0,301
/writing-rural-crime-fiction/,/crime-fiction-writing/,0,301
/writing-urban-crime-fiction/,/crime-fiction-writing/,0,301
/writing-elderly-characters-crime-fiction/,/crime-fiction-writing/,0,301
/writing-children-crime-fiction/,/crime-fiction-writing/,0,301
/writing-detective-family-life/,/crime-fiction-writing/,0,301
/romantic-subplot-crime-fiction/,/crime-fiction-writing/,0,301
/mentor-figure-crime-fiction/,/crime-fiction-writing/,0,301
/solo-operator-crime-fiction/,/crime-fiction-writing/,0,301
/team-investigation-crime-fiction/,/crime-fiction-writing/,0,301
/international-detective-crime-fiction/,/crime-fiction-writing/,0,301
/rookie-detective-crime-fiction/,/crime-fiction-writing/,0,301
/retired-detective-crime-fiction/,/crime-fiction-writing/,0,301
/reluctant-detective-crime-fiction/,/crime-fiction-writing/,0,301
/criminal-protagonist-crime-fiction/,/crime-fiction-writing/,0,301
/sympathetic-killer-crime-fiction/,/crime-fiction-writing/,0,301
/unreliable-narrator-crime-fiction/,/crime-fiction-writing/,0,301
/epistolary-element-crime-fiction/,/crime-fiction-writing/,0,301
/framing-device-crime-fiction/,/crime-fiction-writing/,0,301
/orkney-settings-norse-heritage-and-island-noir/,/crime-fiction-writing/,0,301
/scottish-island-crime-fiction-isolated-communities/,/crime-fiction-writing/,0,301
/creating-atmospheric-orkney-island-mysteries/,/crime-fiction-writing/,0,301
/highland-settings-isolation-and-atmosphere/,/crime-fiction-writing/,0,301
/scottish-highlands-in-crime-fiction/,/crime-fiction-writing/,0,301
/writing-highland-noir-mysteries/,/crime-fiction-writing/,0,301
/sydney-noir-writing-urban-australian-crime/,/crime-fiction-writing/,0,301
/nsw-crime-settings-regional-diversity/,/crime-fiction-writing/,0,301
/sydney-police-procedurals-capturing-the-city/,/crime-fiction-writing/,0,301
/bondi-beach-as-crime-fiction-location/,/crime-fiction-writing/,0,301
/writing-sydney-crime-thrillers/,/crime-fiction-writing/,0,301
/setting-crime-fiction-in-sydney-harbour/,/crime-fiction-writing/,0,301
/outback-noir-vs-urban-australian-crime/,/crime-fiction-writing/,0,301
/desert-crime-fiction-using-landscape-as-character/,/crime-fiction-writing/,0,301
/remote-australia-settings-writing-the-isolated-detective/,/crime-fiction-writing/,0,301
/creating-atmosphere-in-outback-crime-fiction/,/crime-fiction-writing/,0,301
/australian-outback-as-crime-fiction-setting/,/crime-fiction-writing/,0,301
/how-to-write-outback-noir-thrillers/,/crime-fiction-writing/,0,301
/in-media-res-opening-crime-fiction/,/crime-fiction-writing/,0,301
/cliffhanger-chapter-crime-fiction/,/crime-fiction-writing/,0,301
/double-ending-crime-fiction/,/crime-fiction-writing/,0,301
/false-solution-crime-fiction/,/crime-fiction-writing/,0,301
/multiple-crimes-one-novel/,/crime-fiction-writing/,0,301
/macguffin-crime-fiction/,/crime-fiction-writing/,0,301
/fair-play-crime-fiction-twists/,/crime-fiction-writing/,0,301
/ticking-clock-thriller-plots/,/crime-fiction-writing/,0,301
/five-act-structure-crime-fiction/,/crime-fiction-writing/,0,301
/three-act-structure-crime-fiction/,/crime-fiction-writing/,0,301
/writing-quiet-scenes-crime-fiction/,/crime-fiction-writing/,0,301
/writing-action-crime-thriller/,/crime-fiction-writing/,0,301
/writing-suspense-slow-burn/,/crime-fiction-writing/,0,301
/writing-fear-crime-fiction/,/crime-fiction-writing/,0,301
/writing-grief-crime-fiction/,/crime-fiction-writing/,0,301
/writing-humour-crime-fiction/,/crime-fiction-writing/,0,301
/writing-sex-crime-fiction/,/crime-fiction-writing/,0,301
/violence-psychological-thriller/,/crime-fiction-writing/,0,301
/violence-police-procedural/,/crime-fiction-writing/,0,301
/dialogue-psychological-thriller/,/crime-fiction-writing/,0,301
/dialogue-espionage-novel/,/crime-fiction-writing/,0,301
/dialogue-police-procedural/,/crime-fiction-writing/,0,301
/pacing-psychological-thriller/,/crime-fiction-writing/,0,301
/pacing-espionage-thriller/,/crime-fiction-writing/,0,301
/pacing-police-procedural/,/crime-fiction-writing/,0,301
/writing-victim-identification-scene/,/crime-fiction-writing/,0,301
/writing-press-conference-scene/,/crime-fiction-writing/,0,301
/writing-arrest-scene-crime-fiction/,/crime-fiction-writing/,0,301
/writing-crime-in-progress-scene/,/crime-fiction-writing/,0,301
/writing-false-lead-crime-fiction/,/crime-fiction-writing/,0,301
/writing-evidence-reveal-scene/,/crime-fiction-writing/,0,301
/writing-hospital-scene-crime-fiction/,/crime-fiction-writing/,0,301
/writing-phone-call-scene-crime-fiction/,/crime-fiction-writing/,0,301
/writing-informal-interview-crime-fiction/,/crime-fiction-writing/,0,301
/writing-breakthrough-scene-crime-fiction/,/crime-fiction-writing/,0,301
/writing-briefing-scene-crime-fiction/,/crime-fiction-writing/,0,301
/writing-surveillance-scene-crime-fiction/,/crime-fiction-writing/,0,301
/writing-funeral-scene-crime-fiction/,/crime-fiction-writing/,0,301
/writing-confession-scene-crime-fiction/,/crime-fiction-writing/,0,301
/author-branding-crime-writers/,/crime-fiction-writing/,0,301
/back-matter-crime-fiction-books/,/crime-fiction-writing/,0,301
/series-binge-reading-release-cadence/,/crime-fiction-writing/,0,301
/bookbub-featured-deals-crime-writers/,/crime-fiction-writing/,0,301
/audiobook-strategy-crime-fiction/,/crime-fiction-writing/,0,301
/box-sets-crime-fiction/,/crime-fiction-writing/,0,301
/arc-teams-crime-writers/,/crime-fiction-writing/,0,301
/pricing-strategy-crime-fiction-series/,/crime-fiction-writing/,0,301
/kindle-unlimited-crime-writers/,/crime-fiction-writing/,0,301
/finishing-novel-final-quarter/,/crime-fiction-writing/,0,301
/character-bibles-long-series/,/crime-fiction-writing/,0,301
/writing-through-difficult-book/,/crime-fiction-writing/,0,301
/editing-crime-novel-revision-process/,/crime-fiction-writing/,0,301
/middle-crime-novel-saggy-second-act/,/crime-fiction-writing/,0,301
/writing-150-books-lessons/,/crime-fiction-writing/,0,301
/writing-two-series-parallel/,/crime-fiction-writing/,0,301
/planning-crime-novel-outline-discovery/,/crime-fiction-writing/,0,301
/interviewing-experts-crime-fiction/,/crime-fiction-writing/,0,301
/researching-foreign-locations-fiction/,/crime-fiction-writing/,0,301
/researching-historical-crime-fiction/,/crime-fiction-writing/,0,301
/researching-forensic-detail-crime-fiction/,/crime-fiction-writing/,0,301
/researching-weapons-crime-fiction/,/crime-fiction-writing/,0,301
/researching-police-procedure-fiction/,/crime-fiction-writing/,0,301
/outsider-protagonist-crime-fiction/,/crime-fiction-writing/,0,301
/recurring-side-characters-crime-series/,/crime-fiction-writing/,0,301
/writing-corrupt-insider-characters/,/crime-fiction-writing/,0,301
/writing-detective-duos-partners/,/crime-fiction-writing/,0,301
/writing-witness-characters-crime-fiction/,/crime-fiction-writing/,0,301
/writing-victim-crime-fiction/,/crime-fiction-writing/,0,301
/multiple-timelines-crime-fiction/,/crime-fiction-writing/,0,301
/foreshadowing-crime-fiction/,/crime-fiction-writing/,0,301
/procedural-detail-crime-fiction/,/crime-fiction-writing/,0,301
/subtext-crime-fiction-dialogue/,/crime-fiction-writing/,0,301
/writing-tension-without-violence/,/crime-fiction-writing/,0,301
/timeline-management-crime-fiction/,/crime-fiction-writing/,0,301
/point-of-view-crime-fiction/,/crime-fiction-writing/,0,301
/red-herrings-crime-fiction/,/crime-fiction-writing/,0,301
/pacing-crime-novel/,/crime-fiction-writing/,0,301
/writing-conspiracy-thriller/,/crime-fiction-writing/,0,301
/writing-interrogation-scene-crime-fiction-2/,/crime-fiction-writing/,0,301
/writing-interrogation-scene-crime-fiction-3/,/crime-fiction-writing/,0,301
/writing-crime-scene-discovery/,/crime-fiction-writing/,0,301
/writing-interrogation-scene-crime-fiction/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-standalone-thriller-vs-series-novel/,/crime-fiction-writing/,0,301
/writing-series-detective-character/,/crime-fiction-writing/,0,301
/writing-british-police-procedural/,/crime-fiction-writing/,0,301
/writing-australian-crime-fiction/,/crime-fiction-writing/,0,301
/writing-detective-protagonist/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-psychological-thriller-guide/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-espionage-fiction-guide/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-police-procedurals-guide/,/crime-fiction-writing/,0,301
/writing-aftermath-scenes-crime-fiction/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-final-confrontation-crime-fiction/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-opening-chapter-crime-novel/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-reveal-scene-crime-fiction/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-stakeout-scene-police-procedurals/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-courtroom-scene-crime-thrillers/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-morgue-scene-crime-fiction/,/crime-fiction-writing/,0,301
/https-phillipstrang-com-writing-chase-scene-thriller-fiction/,/crime-fiction-writing/,0,301
/fantasy-worldbuilding-techniques/,,0,410
/author-newsletter-ideas/,/crime-fiction-writing/,0,301
/compelling-story-plot-structure-7/,/crime-fiction-writing/,0,301
/productivity-hacks-for-authors/,/crime-fiction-writing/,0,301
/genre-blending-tips/,/crime-fiction-writing/,0,301
/character-arc-development/,/crime-fiction-writing/,0,301
/author-website-book-sales/,/crime-fiction-writing/,0,301
/fiction-character-development-tips/,/crime-fiction-writing/,0,301
/successful-authors-writing-habits/,/crime-fiction-writing/,0,301
/crafting-multi-dimensional-characters-in-thriller-novels/,/crime-fiction-writing/,0,301
/travel-research-crime-fiction/,/crime-fiction-writing/,0,301
/reading-list-crime-thrillers/,/crime-fiction-writing/,0,301
/mental-health-crime-writer-managing-dark-themes/,/crime-fiction-writing/,0,301
/community-connecting-crime-fiction-readers/,/crime-fiction-writing/,0,301
/the-connection-between-reading-and-writing-crime-fiction/,/crime-fiction-writing/,0,301
/writing-rituals-of-successful-thriller-authors/,/crime-fiction-writing/,0,301
/day-in-life-crime-thriller-author/,/crime-fiction-writing/,0,301
/how-readers-choose-their-next-crime-novel/,/crime-fiction-writing/,0,301
/balancing-realism-drama-crime-fiction/,/crime-fiction-writing/,0,301
/diversifying-writing-income-thriller-writers/,/crime-fiction-writing/,0,301
/consistent-writing-routine-for-thriller-authors/,/crime-fiction-writing/,0,301
/overcoming-writers-block-strategies-for-crime-fiction-writers/,/crime-fiction-writing/,0,301
/avoiding-cliches-crime-thrillers/,/crime-fiction-writing/,0,301
/forensic-accuracy-crime-fiction/,/crime-fiction-writing/,0,301
/common-mistakes-crime-writers-make-and-how-to-avoid-them/,/crime-fiction-writing/,0,301
/editing-checklist-crime-thriller-manuscripts/,/crime-fiction-writing/,0,301
/character-development-crime-fiction-protagonists/,/crime-fiction-writing/,0,301
/psychology-of-suspense-2/,/crime-fiction-writing/,0,301
/crime-novel-writing-guide/,/crime-fiction-writing/,0,301
/creating-unforgettable-villains-crime-fiction/,/crime-fiction-writing/,0,301
/essential-plot-twists-crime-novels-thriller/,/crime-fiction-writing/,0,301
/international-crime-fiction-thriller/,/crime-fiction-writing/,0,301
/psychological-thrillers-mental-landscape/,/crime-fiction-writing/,0,301
/holidays-and-crime-seasonal-thriller-themes/,/crime-fiction-writing/,0,301
/crime-scene-reconstruction/,/crime-fiction-writing/,0,301
/the-psychology-of-suspense-unraveling-narrative-tension/,/crime-fiction-writing/,0,301
/writing-craft-and-inspiration/,/crime-fiction-writing/,0,301
/research-behind-fiction-writing/,/crime-fiction-writing/,0,301
/research-in-fiction-writing/,/crime-fiction-writing/,0,301
/best-crime-thriller-novels/,/crime-fiction-writing/,0,301
/plotting-murder-crime-fiction/,/crime-fiction-writing/,0,301
/complex-villains-crime-fiction/,/crime-fiction-writing/,0,301
/true-crime-inspiration-fiction-writing/,/crime-fiction-writing/,0,301
/daily-word-count-for-writers/,/crime-fiction-writing/,0,301
/lessons-learned-in-writing/,/crime-fiction-writing/,0,301
/are-you-a-plotter-in-writing/,/crime-fiction-writing/,0,301
/mastering-book-promotion-a-self-published-authors-roadmap/,/crime-fiction-writing/,0,301
/facebook-ads-for-authors/,/crime-fiction-writing/,0,301
/amazon-book-keywords/,/crime-fiction-writing/,0,301
/narrative-continuity-errors/,/crime-fiction-writing/,0,301
/book-promotion-strategies-for-self-published-authors/,/crime-fiction-writing/,0,301
/crime-thriller-book-covers-marketing-guide/,/crime-fiction-writing/,0,301
/transformative-power-beta-readers-publishing-process/,/crime-fiction-writing/,0,301
/amazon-book-reviews-impact-sales-rankings/,/crime-fiction-writing/,0,301
/book-editing-process-comprehensive-guide-2/,/crime-fiction-writing/,0,301
/book-title-importance-the-strategic-reality/,/crime-fiction-writing/,0,301
/reality-book-promotion-tactics-author-experience/,/crime-fiction-writing/,0,301
/importance-professional-book-covers-publishing-success/,/crime-fiction-writing/,0,301
/best-espionage-novels-of-the-last-three-years/,/fiction-lists/,0,301
/best-espionage-novels-of-the-last-five-years/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-graham-greene/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-len-deighton/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-frederick-forsyth/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-tom-clancy/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-brad-thor/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-vince-flynn/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-jason-matthews/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-david-ignatius/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-alan-furst/,/fiction-lists/,0,301
/best-espionage-novels-for-fans-of-charles-mccarry/,/fiction-lists/,0,301
/best-espionage-novels-featuring-diplomats/,/fiction-lists/,0,301
/best-espionage-novels-featuring-journalists-as-spies/,/fiction-lists/,0,301
/best-espionage-novels-featuring-whistleblowers/,/fiction-lists/,0,301
/best-espionage-novels-featuring-mercenaries/,/fiction-lists/,0,301
/best-espionage-novels-featuring-private-intelligence-firms/,/fiction-lists/,0,301
/best-espionage-novels-featuring-state-sponsored-crime/,/fiction-lists/,0,301
/best-espionage-novels-featuring-false-flag-operations/,/fiction-lists/,0,301
/best-espionage-novels-featuring-political-assassination/,/fiction-lists/,0,301
/best-espionage-novels-featuring-technology-theft/,/fiction-lists/,0,301
/best-espionage-novels-featuring-economic-espionage/,/fiction-lists/,0,301
/best-espionage-novels-featuring-bioterrorism/,/fiction-lists/,0,301
/best-espionage-novels-featuring-nuclear-threats/,/fiction-lists/,0,301
/best-espionage-novels-featuring-disinformation/,/fiction-lists/,0,301
/best-espionage-novels-featuring-honey-traps/,/fiction-lists/,0,301
/best-espionage-novels-featuring-sleeper-agents/,/fiction-lists/,0,301
/best-espionage-novels-featuring-kgb/,/fiction-lists/,0,301
/best-espionage-novels-featuring-fsb/,/fiction-lists/,0,301
/best-espionage-novels-featuring-mossad/,/fiction-lists/,0,301
